,UserName,OriginalTweet,Sentiment,Sentiment_float
1655,1558,"Day 1 of #selfisolating:

Didnt read the guidance and sent child 1 to school even though child 2 is home with a fever. 

Tried to stock up on food, had a total mind blank, ended up with 12 cream eggs and a bar of dairy milk.

#coronavirus #FlattenTheCurve #Friday13th #fail",Neutral,3.0
1656,639,My dad told me to stock up on food in case we get quarantined..4 days later and I already ate it all. Oops ? #Covid_19,Neutral,3.0
1657,1712,"#Coronavirus | Prices of chicken drop by 50%, mutton prices continue to remain the same. Vendors claim the demand for poultry has dropped after fake messages were circulated on social media

@Paul_Oommen gets a report 

#Covid_19 #COVID19 #CoronavirusPandemic #Pandemic https://t.co/2CCK8gW7mw",Extremely Negative,1.0
1658,2025,Went shopping at 7:15 am and Im so glad I did ?? like this #coronavirus I dont know what to expect and I rather be safe then sorry next week I also ordered more wine online because the 2 boxes of wine might not be enough https://t.co/MAGVE9BSN6,Extremely Positive,5.0
1659,224,"How Retailers can handle difficult trading due to Coronavirus. Conversion will probably be the biggest challenge in store for Retailers.
https://t.co/No5Oq1ei2g

#coronavirus #retailers #retail #conversionrate",Negative,2.0
1660,2169,"My husband waiting in line at the grocery store here in Rome
#Italia #lidl #Covid_19 https://t.co/b6BcISo6QX",Neutral,3.0
1661,491,"Overheard at the grocery store: 
Mommy I cant see!
Theres nothing to see, this is not a fun shopping trip.
#Covid_19",Negative,2.0
1662,1531,"#Covid_19 or not, gas prices look like theyre straight from an early 90s country music video right now.  I could drive to the moon.",Positive,4.0
1663,1870,So this is the supermarket situation in the Netherlands this morning. #Covid_19 https://t.co/HEU7mZbzpR,Neutral,3.0
1664,1366,"Most changes in prices for #fertilizer commodities in #China since the #coronavirus epidemic started have been to the upside, mainly due to constraints in logistics and production. #Ammonia has been the key exception, while #sulphur has seen the biggest jumps. https://t.co/udIsDVQUXs",Neutral,3.0
1665,839,"Seeing so many people at the supermarket today stocking up on so much makes me wonder how much is gonna be wasted before this blows over...

#CoronavirusPandemic 
#Covid_19",Negative,2.0
1666,565,"@colemank83 offered our employees an advance on their pay checks to stock up on food for #coronavirus. I haven't seen that suggested anywhere and thought I'd share. Some people may not be able to afford to ""stock up"".",Positive,4.0
1667,1657,Think about how supermarket worker must feel knowing they have to serve hundreds a day and they will be the last thing to shut #Covid_19,Neutral,3.0
1668,1791,When the general public are stocking up on bog roll us dog trainers stock up on the dogs food   19,Neutral,3.0
1669,532,"Im more worried how Ill cope not being able to get online shopping delivered if we go into lockdown ...

#CoronaVirusUpdate #CoronaOutbreak #Covid_19 #coronavirus",Negative,2.0
1670,340,Consumers in the U.S. have been slow to embrace online grocery shopping until now. But that mentality is starting to change in the era of #coronavirus. @SPGMarketIntel's @KatieArcieri reports: https://t.co/bWSBXnRqFc https://t.co/ucV82rKRbt,Positive,4.0
1671,435,We dont know when or how #coronavirus will end. We do know that uncertainty should not be preyed upon. https://t.co/unuGILCzJG https://t.co/ha6ubHb0EL,Negative,2.0
1672,2521,"Gas prices going down is not a good thing, guys... hundreds, if not thousands, of oil field families are losing their jobs and subsequently their livelihood. This #Covid_19 virus isnt just effecting folks through contracting illness. Worldwide spread panic is also a virus.",Extremely Negative,1.0
1673,330,"Hopefully with this #Coronavirus outbreak, it'll push businesses to offer online shopping *cough* car dealerships and small restaurants *cough*",Positive,4.0
1674,274,"#Jamaica, sorry to burst your bubble but #Lysol cannot manage this strain of #coronavirus. The one on the Lysol tin is an older version of #coronavirus. #COVID19 was built to defeat #Lysol. Stop wasting money on #Lysol &amp; buy soap &amp; alcohol &amp; stock up on food &amp; medication.",Extremely Negative,1.0
1675,884,"What's positive about Corona virus:
- helping to fight climate crisis
- stock markets are disrupted
- oil prices are getting lower
- flights cancelled
- more family gatherings
- works can be done via emails and from home
- distance education is working

Comrade #Covid_19 ?",Extremely Negative,1.0
1676,1382,"The supermarket by me is packed, and it's not because today is #FridayThe13th, lol! #Brooklyn #NewYork  #CoronaVirus #Covid_19 #SelfIsolation #WashYourHands ??????? https://t.co/qXfNPKdMDg",Positive,4.0
1677,1624,"@PicknPay @Fresh_Living Due to #coronavirus what do you say about the fact that people are afraid to go to the malls? Isn't  possible to ensure that online shopping is everywhere in SA, local, and deliver at lower price.",Positive,4.0
1678,785,Remember not everyone can afford to stock pile months of food and toilet paper. Be sensitive to those who live pay-check to pay-check #Covid_19,Negative,2.0
1679,603,"How are these corner shops increasing prices for hand sanitizers, Hand wash etc due to the shortage because of the #coronavirus #Covid_19 ? Can Sainsbury restock their stuff because chileeeeeee https://t.co/1aUUIwhEhE",Extremely Positive,5.0
1680,214,"#btc is proven not to be a safe heaven for multinationals with the #coronavirus spread people are dumping there crypto to get more stock like food and #groceries 

This is not a small #pandemic

#crypto #bitcoin #Corona",Positive,4.0
1681,1040,"#coronavirusinKenya
Dear Kenyans...
Preachers will commence their miracle rallies to heal #Covid_19 ...Sell anointing oil to salvage and deliver the sinners..
Businesses will 'boom' ... exuberant prices on the basic stuff...
I hope the situation will be contained soon...",Extremely Positive,5.0
1682,203,"The Warriors, league sources say, will be directed to play host to the Nets on Thursday night at Chase Center in a game CLOSED to fans",Positive,4.0
1683,1229,People at the grocery store buying all the bottled water like the tap water be oozing #Covid_19 out of the faucet! Lemmings!,Positive,4.0
1684,2,"When I couldn't find hand sanitizer at Fred Meyer, I turned to #Amazon. But $114.97 for a 2 pack of Purell??!!Check out how  #coronavirus concerns are driving up prices. https://t.co/ygbipBflMY",Positive,4.0
1685,495,"Really dont understand why buying toilet paper is such a priority for so many people. Food and water seem like more important things to stock up on.
#coronavirus",Positive,4.0
1686,259,"Are you worried about #food and the #coronavirus Stock up on items like @CrispyGreen Healthy, freeze-dried, no added sugar &amp; #foodallergy friendly ?#food #fruit https://t.co/b9fRwI3pSW",Extremely Positive,5.0
1687,910,Found myself standing in aisle in supermarket staring at empty shelves of toilets rolls and soap. Weve seen what fear does politically in elections. Shouldnt be surprised at the frenzy at supermarkets #COVID19 #Covid_19 #CoronavirusPandemic,Extremely Negative,1.0
1688,347,State of the suburban grocery store during the time of #Covid_19: Thanksgiving + Super Bowl-level business. Not a single shopping cart available 1/ https://t.co/4kL1oFom14,Positive,4.0
1689,1207,"Could everyone please pay with a card, no cash exchanges. Thank you from a retail store manager. #Covid_19",Positive,4.0
1690,538,"Getting some crazy WhatsApp about supermarket crazyness. Relax folks, no need for hysteria. They will be restocked. Panic is the last thing we need.....
#coronavirus
#Covid_19 https://t.co/NF82y5yCUJ",Extremely Negative,1.0
1691,2481,Nothing to buy in Supermarket #Covid_19 https://t.co/Q5ATE3xPME,Neutral,3.0
1692,511,Great to see the older generations showing that British bulldog spirit by panic buying and stock piling food. Emptying the shelves while the younger generations are still in work ? #Covid_19 #lockdown,Positive,4.0
1693,551,Police ???? in the supermarkes ! Hysteria #Covid_19 WATCH: Chaos in Limerick city supermarket as coronavirus panic sets in https://t.co/SDPnSh1PRF,Extremely Negative,1.0
1694,48,The oil prices dipping has absolutely nothing to do with #COVID2019 it has everything to do with #OPEC talks collapsing and Saudi feuding with Russia. Celebrate and calm the hell down.. weirdos.,Extremely Negative,1.0
1695,1940,@NewsDataDaily this is the situation at the moment in #Milan people queuing outside the supermarket to shop 1m away from each other. #lockdown #Covid_19 ?? https://t.co/IFWqdOf4S6,Neutral,3.0
1696,680,"These were the different prices of #BTC across leading market data providers during todays dump... (11 am GMT) ? @CryptoCompare = $6267.12 
@CoinMarketCap = $6431.74
@coingecko = $6536.95
@NomicsFinance = $6091.00

Aggregated price = $6331.70 ?
#data #Crypto #Covid_19",Negative,2.0
1697,126,"The #Coronavirus crisis will speed up the technological revolution as schools, health services, shopping and work will go online at an even faster pace than before. See ""The Robots are Coming"", Page 234: https://t.co/Yck5Zmfa4j @vintagebooks",Extremely Negative,1.0
1698,2588,"Happy Saturday? Friends, while we are sanitizing our shipping facility &amp; storefront multiple times daily, we want to strongly encourage you to take your shopping experience with us online to err on the side of safety during this time of the COVID-19 season. @WHO ? https://t.co/zsjZ77vWTk",Extremely Positive,5.0
1699,389,"2/3 There is no doubt that consumer behavior is different right now with heavy impacts on industries such as events, travel and hospitality. However, online touchpoints for giants like Amazon are already seeing a spike in reach alongside brands like @Clorox or @Netflix. #Covid_19",Positive,4.0
1700,793,"#Covid_19 has wiped supermarket of pasta &amp; toilet rolls but staff @royalhospital @RoyalPrimary targeted other much needed items for our foodbank initiative!
 
Delivered February's supplies last week weighing in at an impressive 305.20kg 

#ThankYou 

https://t.co/EDhiiV2SFn https://t.co/U9Xo3i1hWH",Extremely Positive,5.0
1701,1570,Hey. Be nice to retail workers. Please? This is something no one was prepared for. The rules of the store are not their fault. Be nice. Understand. #BeKind #Covid_19 #CoronaOutbreak,Extremely Positive,5.0
1702,41,"For those thinking #seniors #disabled &amp; #vets shouldnt be included in any @realDonaldTrump aid package because of #Covid_19 #coronavirus check prices on antibacterial soaps, disinfectant safer transportation other than crowded city busses list goes on @SenStabenow @RashidaTlaib",Positive,4.0
1703,533,"Things Ive learnt today: Doing the #pandemic supermarket shop is very similar to doing the Christmas food shop. Except much, much, shitter. #Moresouplessstuffing #Morepastalesspudding #Covid_19 #CoronavirusScotland",Neutral,3.0
1704,2414,"YALL-

What if all this bum-rushing at the supermarket will just make #Covid_19 spread faster because were all butt to gut in line for food &amp; supplies? 

LMFAOOOOO",Neutral,3.0
1705,1202,Well guess Im going on that corona virus diet. Everyone has panicked and bought all the food so now my fat a** cant eat! #CoronavirusPandemic #CoronaOutbreak #coronavirus #Corona #panic #food #Covid_19,Negative,2.0
1706,1282,"#Covid_19 isn't the bubonic plague. People need to really calm down and stop panic buying. There will be food shortages and then these people will moan that there is no food at the shop, I'm like, well you're responsible for that so suck it up.",Extremely Negative,1.0
